year,player_id,pred_r2,pred_r3,pred_r4,pred_qf,pred_sf,pred_f,pred_w,actual_rounds,reached_r2,reached_r3,reached_r4,reached_qf,reached_sf,reached_f,reached_w
2019,DH58,0.574,0.2748,0.0724,0.021,0.0089,0.0002,0.0001,1,1,0,0,0,0,0,0
2019,CF01,0.426,0.1727,0.0353,0.0093,0.0027,0.0004,0.0001,0,0,0,0,0,0,0,0
2019,SM37,0.6832,0.4171,0.1418,0.0466,0.0208,0.002,0.0008,2,1,1,0,0,0,0,0
2019,E690,0.3168,0.1354,0.025,0.0057,0.0023,0.0001,0.0001,0,0,0,0,0,0,0,0
2019,BD06,0.8316,0.5132,0.3934,0.2226,0.1526,0.043,0.0276,5,1,1,1,1,1,0,0
2019,G967,0.1684,0.0446,0.0189,0.0034,0.0009,0.0,0.0,0,0,0,0,0,0,0,0
2019,W367,0.8196,0.4091,0.3007,0.1541,0.1022,0.0274,0.0154,1,1,0,0,0,0,0,0
2019,BE54,0.1804,0.0331,0.0125,0.0022,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2019,GB88,0.8883,0.6305,0.3744,0.2181,0.1498,0.0433,0.0238,4,1,1,1,1,0,0,0
2019,KA98,0.1117,0.0273,0.0049,0.0005,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2019,SD32,0.7939,0.3122,0.134,0.0543,0.0294,0.0047,0.0021,1,1,0,0,0,0,0,0
2019,CE25,0.2061,0.03,0.0054,0.0013,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2019,AG37,0.8235,0.6593,0.3833,0.2306,0.1595,0.0458,0.0287,2,1,1,0,0,0,0,0
2019,PD07,0.1765,0.082,0.021,0.0064,0.002,0.0002,0.0,0,0,0,0,0,0,0,0
2019,BG23,0.8238,0.2437,0.0761,0.0238,0.01,0.0014,0.0007,1,1,0,0,0,0,0,0
2019,W503,0.1762,0.015,0.0009,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,BK40,0.8058,0.527,0.2646,0.1572,0.0445,0.0289,0.0192,3,1,1,1,0,0,0,0
2019,BH09,0.1942,0.0652,0.0142,0.0039,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2019,HH26,0.1359,0.0175,0.0021,0.0004,0.0,0.0,0.0,3,1,1,1,0,0,0,0
2019,MC65,0.8641,0.3903,0.1546,0.0762,0.016,0.0096,0.0058,0,0,0,0,0,0,0,0
2019,R975,0.9273,0.5265,0.3167,0.2008,0.061,0.0412,0.0296,3,1,1,1,0,0,0,0
2019,GA94,0.0727,0.0065,0.0004,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,C977,0.719,0.3752,0.2176,0.1351,0.0385,0.0247,0.0169,1,1,0,0,0,0,0,0
2019,ME82,0.281,0.0918,0.0298,0.0124,0.0021,0.0008,0.0003,0,0,0,0,0,0,0,0
2019,F510,0.6757,0.3223,0.1485,0.0569,0.0102,0.005,0.0032,2,1,1,0,0,0,0,0
2019,TD51,0.3243,0.1024,0.0314,0.0081,0.0009,0.0004,0.0003,0,0,0,0,0,0,0,0
2019,MM58,0.9075,0.5596,0.2961,0.1258,0.0271,0.0141,0.0085,2,1,1,0,0,0,0,0
2019,L503,0.0925,0.0157,0.0014,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,KE29,0.9202,0.5025,0.2684,0.1138,0.0256,0.0142,0.0079,2,1,1,0,0,0,0,0
2019,KF17,0.0798,0.008,0.0006,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,I186,0.7044,0.3832,0.216,0.0994,0.0208,0.0119,0.0064,1,1,0,0,0,0,0,0
2019,RH16,0.2956,0.1063,0.0376,0.0098,0.0013,0.0003,0.0003,0,0,0,0,0,0,0,0
2019,N552,0.8841,0.5555,0.3243,0.076,0.042,0.0276,0.0193,4,1,1,1,1,0,0,0
2019,MJ08,0.1159,0.0242,0.004,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,F586,0.1871,0.035,0.0066,0.0004,0.0001,0.0,0.0,2,1,1,0,0,0,0,0
2019,TE51,0.8129,0.3853,0.2008,0.0351,0.0166,0.0084,0.0053,0,0,0,0,0,0,0,0
2019,V708,0.2291,0.0547,0.0153,0.001,0.0004,0.0001,0.0001,2,1,1,0,0,0,0,0
2019,Z355,0.7709,0.4075,0.1977,0.0384,0.0187,0.0109,0.0068,0,0,0,0,0,0,0,0
2019,Q927,0.3882,0.1844,0.0717,0.011,0.0046,0.0025,0.0015,4,1,1,1,1,0,0,0
2019,TB69,0.6118,0.3534,0.1796,0.0362,0.0187,0.0116,0.0076,0,0,0,0,0,0,0,0
2019,A678,0.6947,0.1998,0.0412,0.022,0.0135,0.0092,0.0063,2,1,1,0,0,0,0,0
2019,H996,0.3053,0.0501,0.0057,0.0019,0.0006,0.0003,0.0001,0,0,0,0,0,0,0,0
2019,N409,0.9571,0.7446,0.3122,0.2433,0.1891,0.1572,0.1321,5,1,1,1,1,1,0,0
2019,SE73,0.0429,0.0055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,F324,0.9777,0.5252,0.3458,0.2888,0.2413,0.2124,0.1917,6,1,1,1,1,1,1,0
2019,HG86,0.0223,0.0011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2019,D643,0.911,0.4631,0.2932,0.2452,0.2062,0.1786,0.1606,7,1,1,1,1,1,1,1
2019,K435,0.089,0.0106,0.0019,0.0006,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2021,D643,0.9655,0.7908,0.6576,0.4667,0.4222,0.3671,0.3378,7,1,1,1,1,1,1,1
2021,D0CO,0.0345,0.004,0.0005,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,MM58,0.8159,0.1919,0.1085,0.043,0.0315,0.0209,0.016,3,1,1,1,0,0,0,0
2021,SL28,0.1841,0.0133,0.0043,0.0004,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2021,TD51,0.1628,0.0373,0.0022,0.0001,0.0,0.0,0.0,2,1,1,0,0,0,0,0
2021,TE51,0.8372,0.4725,0.1166,0.0439,0.0307,0.0188,0.0129,0,0,0,0,0,0,0,0
2021,Z355,0.9086,0.4793,0.1101,0.0393,0.0267,0.0159,0.0104,3,1,1,1,0,0,0,0
2021,GJ37,0.0914,0.0109,0.0002,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,RE44,0.8879,0.2579,0.1285,0.0365,0.0254,0.0153,0.0112,3,1,1,1,0,0,0,0
2021,D874,0.1121,0.0063,0.0013,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,F324,0.9234,0.7147,0.5244,0.2626,0.2255,0.181,0.1602,4,1,1,1,1,0,0,0
2021,ME82,0.0766,0.0211,0.004,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,BK40,0.9085,0.6728,0.2747,0.0961,0.0713,0.0464,0.0357,6,1,1,1,1,1,1,0
2021,PC11,0.0915,0.0233,0.0019,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,BD06,0.7397,0.2573,0.059,0.01,0.0057,0.0023,0.0014,3,1,1,1,0,0,0,0
2021,MH30,0.2603,0.0466,0.0062,0.001,0.0006,0.0001,0.0001,0,0,0,0,0,0,0,0
2021,SM37,0.6601,0.3361,0.1503,0.0651,0.01,0.0041,0.002,2,1,1,0,0,0,0,0
2021,PD31,0.3399,0.1182,0.0313,0.0082,0.0004,0.0001,0.0,0,0,0,0,0,0,0,0
2021,SU55,0.5492,0.3122,0.1461,0.0666,0.0076,0.0035,0.0018,5,1,1,1,1,1,0,0
2021,K435,0.4508,0.2335,0.1032,0.0408,0.0043,0.0017,0.0007,0,0,0,0,0,0,0,0
2021,Q927,0.5,0.2499,0.1422,0.0643,0.0102,0.0037,0.0023,1,1,0,0,0,0,0,0
2021,CD85,0.5,0.2471,0.1394,0.0636,0.009,0.004,0.0019,0,0,0,0,0,0,0,0
2021,TC61,0.2736,0.091,0.0332,0.0112,0.0009,0.0001,0.0,2,1,1,0,0,0,0,0
2021,RH16,0.7264,0.412,0.2543,0.1286,0.0226,0.01,0.0065,0,0,0,0,0,0,0,0
2021,MC65,0.8075,0.3991,0.1478,0.0662,0.0073,0.0023,0.0011,1,1,0,0,0,0,0,0
2021,O483,0.1925,0.0369,0.0052,0.0007,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,HB71,0.3807,0.1923,0.0579,0.0225,0.0019,0.0005,0.0004,5,1,1,1,1,1,0,0
2021,M0EJ,0.6193,0.3717,0.1457,0.0709,0.01,0.0041,0.0022,0,0,0,0,0,0,0,0
2021,K0AH,0.4925,0.249,0.1537,0.0855,0.0138,0.0051,0.0033,3,1,1,1,0,0,0,0
2021,DH58,0.5075,0.2592,0.1632,0.0973,0.0189,0.0085,0.0048,0,0,0,0,0,0,0,0
2021,AG37,0.8236,0.4555,0.3147,0.2047,0.0426,0.021,0.0138,4,1,1,1,1,0,0,0
2021,MJ08,0.1764,0.0363,0.0118,0.0038,0.0007,0.0001,0.0001,0,0,0,0,0,0,0,0
2021,GD64,0.751,0.3571,0.1771,0.0483,0.0189,0.0027,0.001,3,1,1,1,0,0,0,0
2021,Z419,0.249,0.0584,0.0148,0.0019,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2021,D875,0.6265,0.3957,0.2231,0.0742,0.0356,0.0075,0.0042,1,1,0,0,0,0,0,0
2021,V306,0.3735,0.1888,0.0823,0.0193,0.0075,0.001,0.0007,0,0,0,0,0,0,0,0
2021,F724,0.4328,0.1971,0.0904,0.0223,0.0071,0.0012,0.0005,4,1,1,1,1,0,0,0
2021,S0AG,0.5672,0.2963,0.1557,0.0484,0.0209,0.0038,0.0018,0,0,0,0,0,0,0,0
2021,CA12,0.4059,0.1818,0.0823,0.0184,0.0057,0.0005,0.0004,1,1,0,0,0,0,0,0
2021,KC56,0.5941,0.3248,0.1743,0.0538,0.0228,0.0031,0.0017,0,0,0,0,0,0,0,0
2021,KE17,0.4552,0.3031,0.1268,0.0832,0.0473,0.0111,0.0075,2,1,1,0,0,0,0,0
2021,HH26,0.5448,0.3726,0.1685,0.1196,0.0711,0.0174,0.0112,0,0,0,0,0,0,0,0
2021,E687,0.5304,0.1814,0.0541,0.0295,0.0131,0.0021,0.001,2,1,1,0,0,0,0,0
2021,L397,0.4696,0.1429,0.0405,0.0217,0.009,0.0015,0.0004,0,0,0,0,0,0,0,0
2021,SU87,0.8391,0.2295,0.0969,0.0551,0.0264,0.0037,0.0014,3,1,1,1,0,0,0,0
2021,S483,0.1609,0.0125,0.0016,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,MC10,0.8459,0.688,0.4894,0.3954,0.2929,0.1157,0.0907,2,1,1,0,0,0,0,0
2021,BG23,0.1541,0.07,0.0222,0.0087,0.0029,0.0003,0.0001,0,0,0,0,0,0,0,0
2021,KE29,0.6037,0.3589,0.1822,0.086,0.0319,0.0051,0.0024,4,1,1,1,1,0,0,0
2021,MK66,0.3963,0.1969,0.0863,0.0302,0.0097,0.001,0.0007,0,0,0,0,0,0,0,0
2021,F510,0.6472,0.3167,0.1443,0.0587,0.0182,0.0026,0.0012,2,1,1,0,0,0,0,0
2021,R772,0.3528,0.1275,0.0409,0.0105,0.0019,0.0003,0.0,0,0,0,0,0,0,0,0
2021,KE73,0.4242,0.108,0.0351,0.0085,0.0014,0.0002,0.0001,2,1,1,0,0,0,0,0
2021,O522,0.5758,0.1898,0.0771,0.0239,0.0051,0.0007,0.0003,0,0,0,0,0,0,0,0
2021,N732,0.1991,0.0892,0.0307,0.0073,0.0011,0.0001,0.0,1,1,0,0,0,0,0,0
2021,I186,0.8009,0.613,0.4034,0.2286,0.1065,0.0275,0.0162,0,0,0,0,0,0,0,0
2021,N771,0.6523,0.4297,0.2161,0.1202,0.0531,0.0111,0.0069,2,1,1,0,0,0,0,0
2021,PF39,0.3477,0.1781,0.064,0.0264,0.0075,0.0017,0.0007,0,0,0,0,0,0,0,0
2021,KB09,0.3026,0.077,0.0153,0.0044,0.0004,0.0,0.0,2,1,1,0,0,0,0,0
2021,DH50,0.6974,0.3152,0.1306,0.0619,0.0205,0.003,0.0018,0,0,0,0,0,0,0,0
2021,FB98,0.7297,0.2706,0.1261,0.0588,0.0222,0.0041,0.0017,2,1,1,0,0,0,0,0
2021,N0AE,0.2703,0.0513,0.0152,0.0039,0.0008,0.0001,0.0,0,0,0,0,0,0,0,0
2021,C977,0.9163,0.6601,0.4306,0.2704,0.138,0.0343,0.0219,2,1,1,0,0,0,0,0
2021,CE25,0.0837,0.018,0.0021,0.0003,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2021,A0E2,0.6899,0.1991,0.0848,0.0432,0.0187,0.0076,0.0008,1,1,0,0,0,0,0,0
2021,U134,0.3101,0.0446,0.0098,0.0026,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2021,A678,0.8992,0.7202,0.515,0.3879,0.2802,0.1844,0.0504,1,1,0,0,0,0,0,0
2021,BS86,0.1008,0.0361,0.0085,0.0024,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2021,A596,0.245,0.0614,0.0114,0.0043,0.0014,0.0002,0.0,1,1,0,0,0,0,0,0
2021,H996,0.755,0.3895,0.1542,0.0921,0.052,0.0246,0.0035,0,0,0,0,0,0,0,0
2021,BH09,0.4072,0.2044,0.0718,0.0378,0.0185,0.008,0.0015,2,1,1,0,0,0,0,0
2021,MW02,0.5928,0.3447,0.1445,0.0929,0.0517,0.0256,0.0045,0,0,0,0,0,0,0,0
2021,BI81,0.3903,0.2076,0.0719,0.0161,0.0051,0.0011,0.0,1,1,0,0,0,0,0,0
2021,KB05,0.6097,0.3994,0.1806,0.0579,0.0241,0.0082,0.0004,0,0,0,0,0,0,0,0
2021,BM95,0.439,0.1557,0.0401,0.0074,0.0019,0.0002,0.0,1,1,0,0,0,0,0,0
2021,TA29,0.561,0.2373,0.0825,0.0175,0.0059,0.0012,0.0001,0,0,0,0,0,0,0,0
2021,BI23,0.3926,0.1047,0.0482,0.0089,0.0026,0.0006,0.0,1,1,0,0,0,0,0,0
2021,CF01,0.6074,0.222,0.1241,0.0375,0.0125,0.0046,0.0006,0,0,0,0,0,0,0,0
2021,BK92,0.6663,0.4794,0.3412,0.1551,0.0916,0.0445,0.0065,2,1,1,0,0,0,0,0
2021,K926,0.3337,0.1939,0.1114,0.0364,0.0164,0.0064,0.001,0,0,0,0,0,0,0,0
2021,DB63,0.4327,0.2377,0.0946,0.042,0.0122,0.0044,0.0004,1,1,0,0,0,0,0,0
2021,C882,0.5673,0.3457,0.154,0.0795,0.0311,0.0119,0.0007,0,0,0,0,0,0,0,0
2021,D994,0.4074,0.1501,0.044,0.0166,0.0029,0.0007,0.0,2,1,1,0,0,0,0,0
2021,A829,0.5926,0.2665,0.0947,0.0385,0.011,0.0041,0.0002,0,0,0,0,0,0,0,0
2021,GE33,0.5554,0.2151,0.1146,0.0531,0.0187,0.0064,0.0003,1,1,0,0,0,0,0,0
2021,CE77,0.4446,0.1479,0.0734,0.0311,0.01,0.0029,0.0003,0,0,0,0,0,0,0,0
2021,G628,0.7565,0.5312,0.3808,0.251,0.1372,0.077,0.0159,1,1,0,0,0,0,0,0
2021,SE73,0.2435,0.1058,0.0439,0.0173,0.0046,0.0014,0.0001,0,0,0,0,0,0,0,0
2021,GC89,0.769,0.3871,0.2124,0.1043,0.043,0.0182,0.0018,1,1,0,0,0,0,0,0
2021,CI14,0.231,0.0543,0.0143,0.004,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2021,GC88,0.5944,0.3533,0.2089,0.1059,0.0466,0.0201,0.0024,1,1,0,0,0,0,0,0
2021,RH24,0.4056,0.2053,0.0983,0.043,0.0156,0.0051,0.0006,0,0,0,0,0,0,0,0
2021,HG86,0.6901,0.4742,0.2672,0.1435,0.0626,0.0281,0.0047,1,1,0,0,0,0,0,0
2021,BE90,0.3099,0.1517,0.0555,0.0196,0.0056,0.0021,0.0001,0,0,0,0,0,0,0,0
2021,HA71,0.4362,0.1526,0.053,0.0176,0.0046,0.001,0.0001,1,1,0,0,0,0,0,0
2021,Z371,0.5638,0.2215,0.0904,0.033,0.0102,0.0034,0.0007,0,0,0,0,0,0,0,0
2021,I305,0.6313,0.3223,0.157,0.0549,0.0229,0.0088,0.0009,3,1,1,1,0,0,0,0
2021,MU94,0.3687,0.137,0.0508,0.0136,0.0045,0.0019,0.0001,0,0,0,0,0,0,0,0
2021,J386,0.646,0.3846,0.2082,0.0853,0.0407,0.0165,0.0013,1,1,0,0,0,0,0,0
2021,DB59,0.354,0.1561,0.0606,0.0174,0.0068,0.0019,0.0001,0,0,0,0,0,0,0,0
2021,KI95,0.6818,0.3755,0.2099,0.0824,0.0418,0.0172,0.0029,1,1,0,0,0,0,0,0
2021,BF23,0.3182,0.1188,0.0427,0.0105,0.0028,0.0007,0.0002,0,0,0,0,0,0,0,0
2021,KF17,0.7561,0.4332,0.25,0.1027,0.0514,0.0195,0.0021,1,1,0,0,0,0,0,0
2021,MN20,0.2439,0.0725,0.0208,0.004,0.0012,0.0004,0.0001,0,0,0,0,0,0,0,0
2021,L987,0.3884,0.1856,0.0428,0.0165,0.0062,0.0013,0.0001,1,1,0,0,0,0,0,0
2021,SD32,0.6116,0.3618,0.1238,0.0639,0.0291,0.011,0.0009,0,0,0,0,0,0,0,0
2021,ML57,0.6884,0.3512,0.1088,0.0516,0.0211,0.0067,0.0003,1,1,0,0,0,0,0,0
2021,LB84,0.3116,0.1014,0.0176,0.0069,0.0011,0.0001,0.0,0,0,0,0,0,0,0,0
2021,MO44,0.5255,0.1217,0.0596,0.026,0.0099,0.0037,0.0004,2,1,1,0,0,0,0,0
2021,TA12,0.4745,0.0981,0.0442,0.0166,0.0065,0.0021,0.0003,0,0,0,0,0,0,0,0
2021,N552,0.7868,0.6554,0.5358,0.411,0.2998,0.1997,0.0542,1,1,0,0,0,0,0,0
2021,P09Z,0.2132,0.1248,0.0674,0.0367,0.0158,0.0065,0.0005,0,0,0,0,0,0,0,0
2021,O449,0.4082,0.2015,0.0775,0.0236,0.0064,0.0018,0.0002,1,1,0,0,0,0,0,0
2021,RC91,0.5918,0.3335,0.1507,0.0529,0.0193,0.0079,0.001,0,0,0,0,0,0,0,0
2021,PG94,0.2905,0.092,0.0228,0.0045,0.0007,0.0,0.0,1,1,0,0,0,0,0,0
2021,L575,0.7095,0.373,0.1692,0.0633,0.0204,0.0061,0.0005,0,0,0,0,0,0,0,0
2021,PD07,0.7169,0.4744,0.3153,0.159,0.0755,0.0342,0.0041,1,1,0,0,0,0,0,0
2021,CF59,0.2831,0.121,0.052,0.0178,0.0048,0.001,0.0002,0,0,0,0,0,0,0,0
2021,SL08,0.6092,0.2723,0.1566,0.0607,0.0226,0.008,0.0011,1,1,0,0,0,0,0,0
2021,GB93,0.3908,0.1323,0.0559,0.0188,0.0048,0.0012,0.0,0,0,0,0,0,0,0,0
2021,SA93,0.667,0.4308,0.1886,0.107,0.0459,0.0193,0.0023,1,1,0,0,0,0,0,0
2021,SH90,0.333,0.1611,0.0447,0.0193,0.005,0.001,0.0001,0,0,0,0,0,0,0,0
2021,V812,0.5367,0.2214,0.0715,0.0338,0.0096,0.0029,0.0003,1,1,0,0,0,0,0,0
2021,BK24,0.4633,0.1867,0.0535,0.0197,0.0048,0.0014,0.0003,0,0,0,0,0,0,0,0
2021,V708,0.596,0.2234,0.1287,0.0727,0.0289,0.0114,0.0012,1,1,0,0,0,0,0,0
2021,H997,0.404,0.1234,0.0605,0.0292,0.0091,0.003,0.0004,0,0,0,0,0,0,0,0
2021,Y268,0.2464,0.1091,0.051,0.0238,0.0082,0.0026,0.0002,1,1,0,0,0,0,0,0
2021,T786,0.7536,0.5441,0.4015,0.2939,0.1724,0.096,0.023,0,0,0,0,0,0,0,0
2022,D643,0.9587,0.9159,0.8756,0.8079,0.6737,0.5953,0.4299,7,1,1,1,1,1,1,1
2022,KF17,0.0413,0.0189,0.0093,0.0034,0.0007,0.0,0.0,0,0,0,0,0,0,0,0
2022,KD46,0.6005,0.043,0.0234,0.0109,0.0022,0.0007,0.0,1,1,0,0,0,0,0,0
2022,MQ75,0.3995,0.0222,0.0112,0.0038,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2022,TE30,0.4386,0.1476,0.0081,0.0021,0.0003,0.0001,0.0,1,1,0,0,0,0,0,0
2022,DB63,0.5614,0.2357,0.0177,0.0067,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2022,KI95,0.5957,0.3868,0.0381,0.0169,0.0045,0.0017,0.0004,2,1,1,0,0,0,0,0
2022,MH30,0.4043,0.2299,0.0166,0.0066,0.0012,0.0004,0.0002,0,0,0,0,0,0,0,0
2022,BG23,0.6717,0.4767,0.2067,0.0253,0.0058,0.0017,0.0004,2,1,1,0,0,0,0,0
2022,R685,0.3283,0.1754,0.047,0.004,0.0007,0.0001,0.0,0,0,0,0,0,0,0,0
2022,HB64,0.2761,0.0634,0.0107,0.0006,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2022,PD31,0.7239,0.2845,0.0793,0.0057,0.0009,0.0005,0.0001,0,0,0,0,0,0,0,0
2022,V942,0.8771,0.6636,0.4912,0.0905,0.0368,0.0185,0.0065,3,1,1,1,0,0,0,0
2022,D874,0.1229,0.0377,0.0114,0.0005,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2022,O522,0.5634,0.1782,0.094,0.0104,0.0017,0.0003,0.0,1,1,0,0,0,0,0,0
2022,TE16,0.4366,0.1205,0.0597,0.0047,0.0008,0.0002,0.0,0,0,0,0,0,0,0,0
2022,S0AG,0.4493,0.3021,0.0993,0.0337,0.0062,0.0021,0.0008,4,1,1,1,1,0,0,0
2022,W367,0.5507,0.3844,0.1438,0.0581,0.0127,0.0054,0.0011,0,0,0,0,0,0,0,0
2022,Y268,0.6436,0.2265,0.0515,0.0128,0.0014,0.0005,0.0001,1,1,0,0,0,0,0,0
2022,AE14,0.3564,0.087,0.0109,0.0021,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2022,MC10,0.9001,0.6512,0.4985,0.2919,0.0873,0.0558,0.0265,1,1,0,0,0,0,0,0
2022,D994,0.0999,0.0241,0.006,0.001,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2022,I186,0.862,0.3101,0.1863,0.0786,0.0162,0.0083,0.0019,2,1,1,0,0,0,0,0
2022,CG94,0.138,0.0146,0.0037,0.0004,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2022,O449,0.7681,0.6595,0.2579,0.1145,0.0242,0.0115,0.0036,2,1,1,0,0,0,0,0
2022,G967,0.2319,0.1494,0.0268,0.0052,0.0007,0.0002,0.0,0,0,0,0,0,0,0,0
2022,HB05,0.7116,0.1613,0.0253,0.004,0.0003,0.0,0.0,1,1,0,0,0,0,0,0
2022,CI14,0.2884,0.0298,0.0023,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2022,GJ37,0.3905,0.074,0.0312,0.0067,0.0005,0.0002,0.0001,1,1,0,0,0,0,0,0
2022,F510,0.6095,0.1597,0.0761,0.0235,0.0028,0.0011,0.0003,0,0,0,0,0,0,0,0
2022,A0E2,0.8736,0.7181,0.5629,0.3633,0.1169,0.0788,0.0383,3,1,1,1,0,0,0,0
2022,SL28,0.1264,0.0482,0.0175,0.0042,0.0001,0.0001,0.0,0,0,0,0,0,0,0,0
2022,RH16,0.7967,0.5967,0.391,0.2665,0.1352,0.0267,0.0078,1,1,0,0,0,0,0,0
2022,R772,0.2033,0.0942,0.0338,0.0122,0.0024,0.0,0.0,0,0,0,0,0,0,0,0
2022,HH26,0.7999,0.2836,0.1295,0.06,0.0186,0.0014,0.0,2,1,1,0,0,0,0,0
2022,EA24,0.2001,0.0255,0.0046,0.0006,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2022,GB88,0.7797,0.522,0.2717,0.1592,0.0659,0.011,0.0025,4,1,1,1,1,0,0,0
2022,A829,0.2203,0.0868,0.0213,0.0064,0.0009,0.0001,0.0,0,0,0,0,0,0,0,0
2022,B0BI,0.7474,0.3324,0.1365,0.0647,0.0211,0.0022,0.0003,1,1,0,0,0,0,0,0
2022,DA81,0.2526,0.0588,0.0116,0.0024,0.0006,0.0,0.0,0,0,0,0,0,0,0,0
2022,TD51,0.747,0.4821,0.2023,0.0859,0.0279,0.0029,0.0005,3,1,1,1,0,0,0,0
2022,VA08,0.253,0.0918,0.0198,0.0039,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2022,MN13,0.2718,0.073,0.0123,0.0024,0.0004,0.0,0.0,1,1,0,0,0,0,0,0
2022,BH09,0.7282,0.3531,0.1306,0.0395,0.01,0.0007,0.0,0,0,0,0,0,0,0,0
2022,BK92,0.5161,0.2985,0.196,0.0931,0.0362,0.0053,0.001,2,1,1,0,0,0,0,0
2022,F724,0.4839,0.2729,0.175,0.085,0.0322,0.0054,0.001,0,0,0,0,0,0,0,0
2022,L987,0.2568,0.0658,0.0265,0.0065,0.0017,0.0001,0.0,1,1,0,0,0,0,0,0
2022,CD85,0.7432,0.3628,0.2375,0.1117,0.0427,0.006,0.001,0,0,0,0,0,0,0,0
2022,N771,0.8461,0.6586,0.4119,0.2015,0.1187,0.0264,0.0082,5,1,1,1,1,1,0,0
2022,A596,0.1539,0.0611,0.0155,0.0026,0.0008,0.0001,0.0,0,0,0,0,0,0,0,0
2022,MU94,0.3051,0.0553,0.013,0.0023,0.0005,0.0,0.0,1,1,0,0,0,0,0,0
2022,MJ08,0.6949,0.225,0.0894,0.0228,0.0095,0.0012,0.0005,0,0,0,0,0,0,0,0
2022,PH78,0.6988,0.2689,0.1119,0.0371,0.0147,0.0018,0.0003,1,1,0,0,0,0,0,0
2022,L949,0.3012,0.0663,0.0169,0.0023,0.0007,0.0,0.0,0,0,0,0,0,0,0,0
2022,J386,0.3002,0.1566,0.0567,0.0179,0.0066,0.0009,0.0001,2,1,1,0,0,0,0,0
2022,D875,0.6998,0.5082,0.2847,0.1343,0.0789,0.0148,0.0039,0,0,0,0,0,0,0,0
2022,PL56,0.6131,0.3472,0.1231,0.0572,0.0272,0.0048,0.0011,3,1,1,1,0,0,0,0
2022,V306,0.3869,0.1787,0.0484,0.016,0.0064,0.0006,0.0,0,0,0,0,0,0,0,0
2022,ME82,0.6409,0.3298,0.1114,0.0488,0.022,0.0032,0.0006,1,1,0,0,0,0,0,0
2022,PH71,0.3591,0.1443,0.0352,0.0111,0.0039,0.0004,0.0,0,0,0,0,0,0,0,0
2022,V708,0.5146,0.0948,0.0352,0.0122,0.0033,0.0004,0.0,2,1,1,0,0,0,0,0
2022,CE77,0.4854,0.0869,0.0324,0.01,0.003,0.0001,0.0,0,0,0,0,0,0,0,0
2022,DH50,0.1704,0.1038,0.0457,0.0163,0.0063,0.0005,0.0,1,1,0,0,0,0,0,0
2022,HB71,0.8296,0.7145,0.5686,0.4076,0.301,0.0993,0.0411,0,0,0,0,0,0,0,0
2022,GD64,0.6435,0.4881,0.2303,0.0958,0.024,0.0042,0.0007,4,1,1,1,1,0,0,0
2022,Y218,0.3565,0.2212,0.074,0.0227,0.0042,0.0001,0.0,0,0,0,0,0,0,0,0
2022,GF95,0.4691,0.1336,0.0313,0.0061,0.0006,0.0001,0.0,1,1,0,0,0,0,0,0
2022,HH06,0.5309,0.1571,0.0363,0.0079,0.0009,0.0003,0.0,0,0,0,0,0,0,0,0
2022,BM95,0.7972,0.5144,0.3609,0.1868,0.0622,0.0132,0.0021,1,1,0,0,0,0,0,0
2022,KH56,0.2028,0.0658,0.0266,0.0055,0.0006,0.0,0.0,0,0,0,0,0,0,0,0
