year,round,winner,loser,prob_winner,correct
2013,R128,Go Soeda,Andreas Haider-Maurer,0.4973724799420116,0
2013,R128,Lleyton Hewitt,Stan Wawrinka,0.4958178765595247,0
2013,R128,Novak Djokovic,Florian Mayer,0.9020446621459297,1
2013,R128,Jimmy Wang,Wayne Odesnik,0.5034320088550027,1
2013,R128,Andy Murray,Benjamin Becker,0.93055718648052,1
2013,R128,Lukasz Kubot,Igor Andreev,0.4643703460815324,0
2013,R128,Nicolas Mahut,Jan Hajek,0.8156132304688977,1
2013,R128,Tommy Robredo,Alex Bogomolov Jr.,0.6614902759948597,1
2013,R128,Mikhail Youzhny,Robin Haase,0.8377371292636516,1
2013,R128,Paul-Henri Mathieu,Ricardas Berankis,0.5042802555909405,1
2013,R128,Vasek Pospisil,Marc Gicquel,0.46613695018977125,0
2013,R128,Andrey Kuznetsov,Albert Montanes,0.30983958778508874,0
2013,R128,Viktor Troicki,Janko Tipsarevic,0.34981992827823477,0
2013,R128,Marin Cilic,Marcos Baghdatis,0.7734232830597986,1
2013,R128,Kenny De Schepper,Paolo Lorenzi,0.3906462475484905,0
2013,R128,Kei Nishikori,Matthew Ebden,0.7941086851909767,1
2013,R128,Ivan Dodig,Philipp Kohlschreiber,0.3824277894365956,0
2013,R128,Michael Llodra,Jarkko Nieminen,0.6568273543157039,1
2013,R128,Andreas Seppi,Denis Istomin,0.602461322047385,1
2013,R128,Ernests Gulbis,Edouard Roger-Vasselin,0.606982363923373,1
2013,R128,Feliciano Lopez,Gilles Simon,0.5262257017315586,1
2013,R128,Bobby Reynolds,Steve Johnson,0.43678863619556946,0
2013,R128,Roger Federer,Victor Hanescu,0.9714513839076095,1
2013,R128,Sergiy Stakhovsky,Rogerio Dutra Silva,0.6208120945243483,1
2013,R128,Julian Reister,Lukas Rosol,0.2073215760360004,0
2013,R128,Jurgen Melzer,Fabio Fognini,0.40858494315720206,0
2013,R128,Steve Darcis,Rafael Nadal,0.05468312475227788,0
2013,R128,Juan Martin del Potro,Albert Ramos-Vinolas,0.8818974188798194,1
2013,R64,Richard Gasquet,Go Soeda,0.9137344393877731,1
2013,R64,Tommy Haas,Jimmy Wang,0.9151613435899257,1
2013,R64,Feliciano Lopez,Paul-Henri Mathieu,0.7909313645837951,1
2013,R128,Jeremy Chardy,Ryan Harrison,0.5482559786926292,1
2013,R128,Dustin Brown,Guillermo Garcia-Lopez,0.26236990061066146,0
2013,R128,Adrian Mannarino,Pablo Andujar,0.6008526043580575,1
2013,R128,John Isner,Evgeny Donskoy,0.7645303680504506,1
2013,R64,Mikhail Youzhny,Vasek Pospisil,0.8924367469620227,1
2013,R64,Viktor Troicki,Andrey Kuznetsov,0.7438188177159332,1
2013,R128,Yen-Hsun Lu,James Ward,0.6650541854748526,1
2013,R64,Juan Monaco,Rajeev Ram,0.6210633002665283,1
2013,R64,Fernando Verdasco,Julien Benneteau,0.5218050347568258,1
2013,R64,Ernests Gulbis,Jo-Wilfried Tsonga,0.1628759800353013,0
2013,R64,Sergiy Stakhovsky,Roger Federer,0.028993635064744883,0
2013,R64,Jurgen Melzer,Julian Reister,0.7470956679375601,1
2013,R64,Jerzy Janowicz,Radek Stepanek,0.4030294350996089,0
2013,R64,Nicolas Almagro,Guillaume Rufin,0.8198386660795168,1
2013,R64,Dustin Brown,Lleyton Hewitt,0.11372026939278267,0
2013,R64,Adrian Mannarino,John Isner,0.1894335526134799,0
2013,R128,Rajeev Ram,Lukas Lacko,0.4823347658887841,0
2013,R128,Juan Monaco,Bastian Knittel,0.6989697942351634,1
2013,R128,Julien Benneteau,Tobias Kamke,0.6699565634258839,1
2013,R128,Fernando Verdasco,Xavier Malisse,0.47466488146222996,0
2013,R32,Novak Djokovic,Jeremy Chardy,0.9457580392732091,1
2013,R32,Andy Murray,Tommy Robredo,0.9441588109335013,1
2013,R64,Ivan Dodig,Denis Kudla,0.6403938580573075,1
2013,R32,Kenny De Schepper,Juan Monaco,0.27363135311102327,0
2013,R32,Fernando Verdasco,Ernests Gulbis,0.5554088625787384,1
2013,R32,Jurgen Melzer,Sergiy Stakhovsky,0.6455063082325483,1
2013,R32,Jerzy Janowicz,Nicolas Almagro,0.3629909665728216,0
2013,R32,Adrian Mannarino,Dustin Brown,0.6008778525070211,1
2013,R32,Lukasz Kubot,Benoit Paire,0.3280799214382998,0
2013,R32,Juan Martin del Potro,Grega Zemlja,0.8827716644733106,1
2013,R32,Andreas Seppi,Kei Nishikori,0.44040480557950673,0
2013,R32,Ivan Dodig,Igor Sijsling,0.5836853774784959,1
2013,R64,Jeremy Chardy,Jan-Lennard Struff,0.8019465817688974,1
2013,R64,Novak Djokovic,Bobby Reynolds,0.9815450856694109,1
2013,R128,Richard Gasquet,Marcel Granollers,0.8062110329110892,1
2013,R128,Tommy Haas,Dmitry Tursunov,0.8099680381896616,1
2013,SF,Andy Murray,Jerzy Janowicz,0.92981277880231,1
2013,SF,Novak Djokovic,Juan Martin del Potro,0.729536496444543,1
2013,QF,Jerzy Janowicz,Lukasz Kubot,0.6782395107829563,1
2013,QF,Juan Martin del Potro,David Ferrer,0.5252184148332041,1
2013,QF,Novak Djokovic,Tomas Berdych,0.7870724010050169,1
2013,R16,Andy Murray,Mikhail Youzhny,0.8517633946263641,1
2013,R16,Fernando Verdasco,Kenny De Schepper,0.8178797537680932,1
2013,R16,Jerzy Janowicz,Jurgen Melzer,0.5224458063832386,1
2013,R16,Lukasz Kubot,Adrian Mannarino,0.5401914625882889,1
2013,R16,Juan Martin del Potro,Andreas Seppi,0.770581749695561,1
2013,R16,David Ferrer,Ivan Dodig,0.7724742575312118,1
2013,R64,Benoit Paire,Stephane Robert,0.7486718309968644,1
2013,R128,Denis Kudla,James Duckworth,0.6880448779318145,1
2013,R128,Igor Sijsling,Alex Kuznetsov,0.7910850402756505,1
2013,R64,Andreas Seppi,Michael Llodra,0.5019104080780813,1
2013,R64,Kei Nishikori,Leonardo Mayer,0.823404931981096,1
2013,R128,Jo-Wilfried Tsonga,David Goffin,0.9476037798499515,1
2013,R64,Igor Sijsling,Milos Raonic,0.4181502471599797,0
2013,R64,Alexandr Dolgopolov,Santiago Giraldo,0.5632250201491457,1
2013,R64,David Ferrer,Roberto Bautista Agut,0.8708453526225537,1
2013,R64,Tomas Berdych,Daniel Brands,0.8408618468203246,1
2013,R64,Kevin Anderson,Michal Przysiezny,0.8433224307703984,1
2013,R64,Bernard Tomic,James Blake,0.5631845749066593,1
2013,R32,Tomas Berdych,Kevin Anderson,0.7492904728069042,1
2013,R32,David Ferrer,Alexandr Dolgopolov,0.8697611172086376,1
2013,R32,Mikhail Youzhny,Viktor Troicki,0.7280354243437072,1
2013,R32,Tommy Haas,Feliciano Lopez,0.6556082453852797,1
2013,R32,Bernard Tomic,Richard Gasquet,0.2242441222383553,0
2013,R16,Novak Djokovic,Tommy Haas,0.7751110142882124,1
2013,R16,Tomas Berdych,Bernard Tomic,0.8032317552507776,1
2013,QF,Andy Murray,Fernando Verdasco,0.9087765622907676,1
2013,F,Andy Murray,Novak Djokovic,0.5004767808715368,1
2013,R64,Grega Zemlja,Grigor Dimitrov,0.3082408818455735,0
2013,R64,Juan Martin del Potro,Jesse Levine,0.9257002789267689,1
2013,R64,Tommy Robredo,Nicolas Mahut,0.3755862345730788,0
2013,R64,Andy Murray,Yen-Hsun Lu,0.947374294205818,1
2013,R128,Milos Raonic,Carlos Berlocq,0.7668358706490758,1
2013,R128,Alexandr Dolgopolov,Gastao Elias,0.6492954626723647,1
2013,R128,Santiago Giraldo,Horacio Zeballos,0.6210868200741332,1
2013,R128,James Blake,Thiemo de Bakker,0.5995175202787593,1
2013,R128,Bernard Tomic,Sam Querrey,0.33439678110045123,0
2013,R128,Kevin Anderson,Olivier Rochus,0.6690299422520056,1
2013,R128,Michal Przysiezny,Philipp Petzschner,0.1784231256488978,0
2013,R128,Daniel Brands,Daniel Gimeno-Traver,0.7027610856632848,1
2013,R128,Tomas Berdych,Martin Klizan,0.8723883710305282,1
2013,R128,David Ferrer,Martin Alund,0.9036238868569908,1
2013,R128,Roberto Bautista Agut,Teymuraz Gabashvili,0.6763871174163548,1
2013,R128,Stephane Robert,Alejandro Falla,0.3703356824158097,0
2013,R128,Benoit Paire,Adrian Ungur,0.8344045179842858,1
2014,R64,Gilles Simon,Robin Haase,0.6827706490701941,1
2014,R64,Jimmy Wang,Mikhail Youzhny,0.15230677779194884,0
2014,R64,Jo-Wilfried Tsonga,Sam Querrey,0.7175821967664456,1
2014,R64,Sergiy Stakhovsky,Ernests Gulbis,0.31854176263133904,0
2014,R64,Jeremy Chardy,Marinko Matosevic,0.5318154868651872,1
2014,R64,Marin Cilic,Andreas Haider-Maurer,0.919151384003312,1
2014,R128,Marcel Granollers,Nicolas Mahut,0.36814154530604537,0
2014,R128,Santiago Giraldo,Daniel Gimeno-Traver,0.7272774877213004,1
2014,R128,Blaz Rola,Pablo Andujar,0.5009091321783683,1
2014,R128,Stan Wawrinka,Joao Sousa,0.7582863254552162,1
2014,R128,Yen-Hsun Lu,Aleksandr Nedovyesov,0.8237221516387115,1
2014,R128,Julian Reister,Michael Russell,0.3920189367397776,0
2014,R128,Denis Istomin,Dmitry Tursunov,0.5591786024064906,1
2014,R128,Feliciano Lopez,Yuichi Sugita,0.8752360878029033,1
2014,R128,Ante Pavic,Alejandro Falla,0.22584685015452577,0
2014,R64,Novak Djokovic,Radek Stepanek,0.9060838921897164,1
2014,R32,Andy Murray,Roberto Bautista Agut,0.8091575592834532,1
2014,R32,Kevin Anderson,Fabio Fognini,0.4829860161158263,0
2014,R32,Grigor Dimitrov,Alexandr Dolgopolov,0.671542029346955,1
2014,R32,Leonardo Mayer,Andrey Kuznetsov,0.6328225959391394,1
2014,R32,Stan Wawrinka,Denis Istomin,0.6705028223229789,1
2014,R32,Feliciano Lopez,John Isner,0.5389597016613943,1
2014,R64,Tomas Berdych,Bernard Tomic,0.7702604805406138,1
2014,R64,Andy Murray,Blaz Rola,0.9778367846531233,1
2014,R128,Gilles Muller,Julien Benneteau,0.36133458957649445,0
2014,R128,Roger Federer,Paolo Lorenzi,0.9792559906143152,1
2014,R128,Milos Raonic,Matthew Ebden,0.8105788097113886,1
2014,R128,Mikhail Youzhny,James Ward,0.8506938154676078,1
2014,R128,Jack Sock,Pierre-Hugues Herbert,0.5663991653476573,1
2014,R128,Lukasz Kubot,Jan-Lennard Struff,0.5177430248991508,1
2014,R128,Dusan Lajovic,Guillermo Garcia-Lopez,0.29766158873131277,0
2014,R64,Stan Wawrinka,Yen-Hsun Lu,0.7371116967615462,1
2014,R16,Marin Cilic,Jeremy Chardy,0.7510364934686231,1
2014,R16,Andy Murray,Kevin Anderson,0.8833035240519251,1
2014,R16,Grigor Dimitrov,Leonardo Mayer,0.8516681227746119,1
2014,R16,Stan Wawrinka,Feliciano Lopez,0.4758244990853282,0
2014,R16,Roger Federer,Tommy Robredo,0.9301481547371434,1
2014,R16,Milos Raonic,Kei Nishikori,0.3302369461632358,0
2014,R64,Roger Federer,Gilles Muller,0.9582203780688361,1
2014,R64,Milos Raonic,Jack Sock,0.6781226515070623,1
2014,R128,Frank Dancevic,Ivo Karlovic,0.23222700798816784,0
2014,R128,Mikhail Kukushkin,Dudi Sela,0.39828941427643116,0
2014,R128,Lukas Rosol,Benoit Paire,0.5816898597780823,1
2014,R128,Rafael Nadal,Martin Klizan,0.9102512736887146,1
2014,R128,Sam Querrey,Bradley Klahn,0.8648669273088997,1
2014,R128,Jo-Wilfried Tsonga,Jurgen Melzer,0.7459871229139339,1
2014,R128,Ernests Gulbis,Jurgen Zopp,0.8498080011652315,1
2014,R32,Marin Cilic,Tomas Berdych,0.47774087840235197,0
2014,R32,Tommy Robredo,Jerzy Janowicz,0.48539130622288496,0
2014,R32,Roger Federer,Santiago Giraldo,0.9554883704963641,1
2014,R64,Leonardo Mayer,Marcos Baghdatis,0.3802260889231475,0
2014,R64,Alexandr Dolgopolov,Benjamin Becker,0.5777619082040154,1
2014,R64,Grigor Dimitrov,Luke Saville,0.9105520405649414,1
2014,R64,Fabio Fognini,Tim Puetz,0.81939796978508,1
2014,R64,Kevin Anderson,Edouard Roger-Vasselin,0.613869272688401,1
2014,R64,Roberto Bautista Agut,Jan Hernych,0.7501804137753502,1
2014,R64,Andrey Kuznetsov,David Ferrer,0.07079695863128603,0
2014,R16,Novak Djokovic,Jo-Wilfried Tsonga,0.8347425083619497,1
2014,R64,Kei Nishikori,Denis Kudla,0.867976246521826,1
2014,R64,Nick Kyrgios,Richard Gasquet,0.13865833564388963,0
2014,R64,Jiri Vesely,Gael Monfils,0.24416101626573472,0
2014,R64,Mikhail Kukushkin,Frank Dancevic,0.4005931136112795,0
2014,QF,Novak Djokovic,Marin Cilic,0.8399930832375224,1
2014,R16,Nick Kyrgios,Rafael Nadal,0.037354089471125757,0
2014,SF,Roger Federer,Milos Raonic,0.9063989546599934,1
2014,F,Novak Djokovic,Roger Federer,0.5571687948773132,1
2014,QF,Grigor Dimitrov,Andy Murray,0.2189511092453061,0
2014,QF,Roger Federer,Stan Wawrinka,0.8474812218771824,1
2014,QF,Milos Raonic,Nick Kyrgios,0.782289345526381,1
2014,SF,Novak Djokovic,Grigor Dimitrov,0.8534801701566217,1
2014,R64,Simone Bolelli,Philipp Kohlschreiber,0.25042420819691424,0
2014,R64,Lukasz Kubot,Dusan Lajovic,0.5723335696531944,1
2014,R64,Rafael Nadal,Lukas Rosol,0.9345334964258633,1
2014,R32,Milos Raonic,Lukasz Kubot,0.7397644690969254,1
2014,R32,Nick Kyrgios,Jiri Vesely,0.36902141995519533,0
2014,R32,Kei Nishikori,Simone Bolelli,0.8067659761869336,1
2014,R32,Novak Djokovic,Gilles Simon,0.938049787914884,1
2014,R32,Jo-Wilfried Tsonga,Jimmy Wang,0.9086331563673905,1
2014,R32,Jeremy Chardy,Sergiy Stakhovsky,0.5859683010188802,1
2014,R32,Rafael Nadal,Mikhail Kukushkin,0.9739132863373285,1
2014,R128,Andy Murray,David Goffin,0.9693482753416942,1
2014,R128,Marin Cilic,Paul-Henri Mathieu,0.8405241477193928,1
2014,R128,Andreas Haider-Maurer,Kyle Edmund,0.5655004248057048,1
2014,R128,Bernard Tomic,Evgeny Donskoy,0.6935833339903309,1
2014,R128,Marinko Matosevic,Fernando Verdasco,0.35291151776996377,0
2014,R64,Denis Istomin,Julian Reister,0.8215043111822048,1
2014,R64,Feliciano Lopez,Ante Pavic,0.9248871938058859,1
2014,R64,John Isner,Jarkko Nieminen,0.7703296803122481,1
2014,R64,Jerzy Janowicz,Lleyton Hewitt,0.372585951382148,0
2014,R64,Tommy Robredo,Adrian Mannarino,0.6424388792334778,1
2014,R64,Santiago Giraldo,Marcel Granollers,0.5031591321420548,1
2014,R128,Jimmy Wang,Alejandro Gonzalez,0.5521894117983975,1
2014,R128,Gael Monfils,Malek Jaziri,0.7986587730809447,1
2014,R128,David Ferrer,Pablo Carreno Busta,0.902598934630979,1
2014,R128,Sergiy Stakhovsky,Carlos Berlocq,0.5870202068266334,1
2014,R128,Jeremy Chardy,Daniel Cox,0.8825452202163777,1
2014,R128,Roberto Bautista Agut,Steve Johnson,0.8251819167627608,1
2014,R128,Kevin Anderson,Aljaz Bedene,0.7939169570910651,1
2014,R128,Edouard Roger-Vasselin,Filippo Volandri,0.8364705546861737,1
2014,R128,Tim Puetz,Teymuraz Gabashvili,0.399949256751319,0
2014,R128,Philipp Kohlschreiber,Igor Sijsling,0.8195849233421294,1
2014,R128,Andrey Kuznetsov,Daniel Evans,0.3950637798222008,0
2014,R128,Jiri Vesely,Victor Estrella Burgos,0.5815243199705551,1
2014,R128,Marcos Baghdatis,Dustin Brown,0.5258811795905045,1
2014,R128,Jan Hernych,Tobias Kamke,0.598599282453852,1
2014,R128,Radek Stepanek,Pablo Cuevas,0.8009822810481947,1
2014,R128,Jarkko Nieminen,Federico Delbonis,0.5950199296323337,1
2014,R128,Nick Kyrgios,Stephane Robert,0.45794155931772706,0
2014,R128,Richard Gasquet,James Duckworth,0.8715381540882682,1
2014,R128,Kei Nishikori,Kenny De Schepper,0.8687334989725256,1
2014,R128,Denis Kudla,Marsel Ilhan,0.6218100891792617,1
2014,R128,Simone Bolelli,Tatsuma Ito,0.7011382615110024,1
2014,R128,Luke Saville,Dominic Thiem,0.35696806871288334,0
2014,R128,Tomas Berdych,Victor Hanescu,0.889327588007391,1
2014,R128,Tommy Robredo,Lukas Lacko,0.6693942150218011,1
2014,R128,Adrian Mannarino,Pere Riba,0.7634870976398724,1
2014,R128,Lleyton Hewitt,Michal Przysiezny,0.8571636115897823,1
2014,R128,Jerzy Janowicz,Somdev Devvarman,0.7654145349284815,1
2014,R128,John Isner,Daniel Smethurst,0.8759493329217474,1
2014,R128,Robin Haase,Vasek Pospisil,0.4754610242452938,0
2014,R128,Gilles Simon,Konstantin Kravchuk,0.8115186236760422,1
2014,R128,Benjamin Becker,Donald Young,0.7523207870332786,1
2014,R128,Alexandr Dolgopolov,Sam Groth,0.8285634096898059,1
2014,R128,Leonardo Mayer,Andreas Seppi,0.2754282700524835,0
2014,R128,Grigor Dimitrov,Ryan Harrison,0.8471425031589381,1
2014,R128,Novak Djokovic,Andrey Golubev,0.9830576864532384,1
2014,R128,Fabio Fognini,Alex Kuznetsov,0.8281263177117909,1
2015,R128,Juan Monaco,Florian Mayer,0.32880217557402913,0
2015,R128,Pierre-Hugues Herbert,Hyeon Chung,0.38369218499910357,0
2015,R128,Nick Kyrgios,Diego Schwartzman,0.829265080678732,1
2015,R128,Richard Gasquet,Luke Saville,0.8505824187629912,1
2015,R128,Kenny De Schepper,John-Patrick Smith,0.5886994635887485,1
2015,R128,Steve Johnson,Lukas Lacko,0.676841954129235,1
2015,R128,Adrian Mannarino,Michael Berrer,0.6687727586102306,1
2015,R128,Gael Monfils,Pablo Carreno Busta,0.8769788895786987,1
2015,R128,Marin Cilic,Hiroki Moriya,0.9048952242194073,1
2015,R128,Kevin Anderson,Lucas Pouille,0.8676316701882987,1
2015,R128,Marsel Ilhan,Jerzy Janowicz,0.17679580477225362,0
2015,R128,Roger Federer,Damir Dzumhur,0.9669080567745268,1
2015,R128,Sam Querrey,Igor Sijsling,0.8080939643060597,1
2015,R128,James Ward,Luca Vanni,0.3712140029869589,0
2015,R128,Milos Raonic,Daniel Gimeno-Traver,0.9093750774581175,1
2015,R128,Tommy Haas,Dusan Lajovic,0.8423687050866087,1
2015,R128,Marcel Granollers,Janko Tipsarevic,0.38355988821918047,0
2015,R128,Benoit Paire,Mikhail Youzhny,0.27939969507110135,0
2015,R128,Nikoloz Basilashvili,Facundo Bagnis,0.4229091178122794,0
2015,R128,Feliciano Lopez,Steve Darcis,0.6631707069718676,1
2015,R128,Gilles Simon,Nicolas Almagro,0.5972306138212183,1
2015,R128,Blaz Kavcic,Yuichi Sugita,0.4117753876065866,0
2015,R64,Vasek Pospisil,Fabio Fognini,0.3581691698593995,0
2015,R64,James Ward,Jiri Vesely,0.30540912866719205,0
2015,R64,Milos Raonic,Tommy Haas,0.5297536914284954,1
2015,R64,Nick Kyrgios,Juan Monaco,0.684672976404648,1
2015,R64,Richard Gasquet,Kenny De Schepper,0.8746521023150884,1
2015,R64,Grigor Dimitrov,Steve Johnson,0.7669862996143133,1
2015,R64,David Goffin,Liam Broady,0.7974685433143988,1
2015,R128,Andy Murray,Mikhail Kukushkin,0.9659663930735154,1
2015,R128,Robin Haase,Alejandro Falla,0.5487385758084667,1
2015,R128,Borna Coric,Sergiy Stakhovsky,0.4896981832523951,0
2015,R64,Denis Kudla,Alexander Zverev,0.3863883391689735,0
2015,R64,John Isner,Matthew Ebden,0.8997042665199971,1
2015,R64,Marin Cilic,Ricardas Berankis,0.9198741033909423,1
2015,R64,Kevin Anderson,Marsel Ilhan,0.9030672235925227,1
2015,R64,Leonardo Mayer,Marcel Granollers,0.6076893323731185,1
2015,R32,Stan Wawrinka,Fernando Verdasco,0.6946892799334802,1
2015,R32,Denis Kudla,Santiago Giraldo,0.42051677977620305,0
2015,R64,Roger Federer,Sam Querrey,0.9115797073372376,1
2015,R64,Sam Groth,James Duckworth,0.6352532047916521,1
2015,R64,Roberto Bautista Agut,Benoit Paire,0.7980927416953665,1
2015,R64,Nikoloz Basilashvili,Feliciano Lopez,0.13346082330661005,0
2015,R64,Gilles Simon,Blaz Kavcic,0.8930994175669319,1
2015,R128,James Duckworth,Malek Jaziri,0.5468982649460411,1
2015,R128,Sam Groth,Jack Sock,0.316424865927597,0
2015,R128,Roberto Bautista Agut,Ruben Bemelmans,0.8615291150179869,1
2015,R64,Andy Murray,Robin Haase,0.9520397969530977,1
2015,R64,Andreas Seppi,Borna Coric,0.6775421426925864,1
2015,R64,Ivo Karlovic,Alexandr Dolgopolov,0.5112462110373994,1
2015,R64,Jo-Wilfried Tsonga,Albert Ramos-Vinolas,0.8999416446603052,1
2015,R64,Dustin Brown,Rafael Nadal,0.07206629952058423,0
2015,R64,Viktor Troicki,Aljaz Bedene,0.8018678877361709,1
2015,R16,Marin Cilic,Denis Kudla,0.8641035675810624,1
2015,R16,Novak Djokovic,Kevin Anderson,0.8979071058805816,1
2015,R32,Marin Cilic,John Isner,0.5606726923161232,1
2015,R32,Kevin Anderson,Leonardo Mayer,0.7134289849410401,1
2015,R32,Novak Djokovic,Bernard Tomic,0.9487846572249453,1
2015,R32,Roger Federer,Sam Groth,0.9548528196122636,1
2015,R32,Roberto Bautista Agut,Nikoloz Basilashvili,0.85327097795554,1
2015,R64,Marcos Baghdatis,John Millman,0.7708171201212093,1
2015,R64,Fernando Verdasco,Dominic Thiem,0.7157825957861379,1
2015,R64,Stan Wawrinka,Victor Estrella Burgos,0.8763432434798551,1
2015,R32,Ivo Karlovic,Jo-Wilfried Tsonga,0.2806344053067772,0
2015,R32,Viktor Troicki,Dustin Brown,0.7906640655415095,1
2015,R32,Vasek Pospisil,James Ward,0.7035414533323495,1
2015,R32,Nick Kyrgios,Milos Raonic,0.382265845666337,0
2015,R32,Richard Gasquet,Grigor Dimitrov,0.4576946783112951,0
2015,R32,David Goffin,Marcos Baghdatis,0.4419802831613982,0
2015,SF,Roger Federer,Andy Murray,0.5391067709444687,1
2015,F,Novak Djokovic,Roger Federer,0.5875514805955985,1
2015,R64,Pablo Andujar,Lukas Rosol,0.2998840206536291,0
2015,R64,Gael Monfils,Adrian Mannarino,0.7677919034801172,1
2015,SF,Novak Djokovic,Richard Gasquet,0.907315419486716,1
2015,QF,Roger Federer,Gilles Simon,0.892740767011173,1
2015,R64,Tomas Berdych,Nicolas Mahut,0.7394529893290371,1
2015,R16,Andy Murray,Ivo Karlovic,0.9021046216504881,1
2015,R16,Gilles Simon,Tomas Berdych,0.3359026917403288,0
2015,R16,Roger Federer,Roberto Bautista Agut,0.9091287594041952,1
2015,R32,Gilles Simon,Gael Monfils,0.4430275258335594,0
2015,R16,Stan Wawrinka,David Goffin,0.7820159240355123,1
2015,R32,Andy Murray,Andreas Seppi,0.8940966510706105,1
2015,R16,Vasek Pospisil,Viktor Troicki,0.23996799566539503,0
2015,R16,Richard Gasquet,Nick Kyrgios,0.5766074288567664,1
2015,R32,Tomas Berdych,Pablo Andujar,0.9372659957996605,1
2015,QF,Andy Murray,Vasek Pospisil,0.9573803411085414,1
2015,QF,Novak Djokovic,Marin Cilic,0.8882240540264451,1
2015,R128,Santiago Giraldo,Joao Souza,0.6201822064233623,1
2015,R128,Alexander Zverev,Teymuraz Gabashvili,0.6112507132881387,1
2015,R128,Denis Kudla,Pablo Cuevas,0.3917574327206335,0
2015,R128,John Isner,Go Soeda,0.8772741813216266,1
2015,R128,Matthew Ebden,Blaz Rola,0.4370227451467652,0
2015,R128,Bernard Tomic,Jan-Lennard Struff,0.8291848217521668,1
2015,R128,Dustin Brown,Yen-Hsun Lu,0.342192431924167,0
2015,R128,Kei Nishikori,Simone Bolelli,0.764520590873492,1
2015,QF,Richard Gasquet,Stan Wawrinka,0.4042680354348479,0
2015,R64,Bernard Tomic,Pierre-Hugues Herbert,0.7695350531780313,1
2015,R128,Novak Djokovic,Philipp Kohlschreiber,0.9255735626163224,1
2015,R128,Ricardas Berankis,Andreas Haider-Maurer,0.4171162350385245,0
2015,R128,Marcos Baghdatis,Donald Young,0.792330642562941,1
2015,R128,Jarkko Nieminen,Lleyton Hewitt,0.26181079672854113,0
2015,R128,Dominic Thiem,Dudi Sela,0.5326590504147733,1
2015,R128,John Millman,Tommy Robredo,0.2245082733885934,0
2015,R128,Jiri Vesely,Paolo Lorenzi,0.6917168983237805,1
2015,R128,Vasek Pospisil,Vincent Millot,0.6743835459453614,1
2015,R128,Fabio Fognini,Tim Smyczek,0.7100715398162186,1
2015,R128,Viktor Troicki,Aleksandr Nedovyesov,0.8888325164114967,1
2015,R128,Aljaz Bedene,Radek Stepanek,0.2351484466057419,0
2015,R128,Liam Broady,Marinko Matosevic,0.3071097637044553,0
2015,R128,David Goffin,Horacio Zeballos,0.7770985344020015,1
2015,R128,Grigor Dimitrov,Federico Delbonis,0.8675596362463225,1
2015,R128,Rafael Nadal,Thomaz Bellucci,0.9005404176857741,1
2015,R128,Victor Estrella Burgos,Benjamin Becker,0.3488859067503336,0
2015,R64,Novak Djokovic,Jarkko Nieminen,0.976903818259036,1
2015,R128,Jo-Wilfried Tsonga,Gilles Muller,0.7441718970761402,1
2015,R128,Andreas Seppi,Brydan Klein,0.8230400363753588,1
2015,R128,Albert Ramos-Vinolas,Denis Istomin,0.2337533320072241,0
2015,R128,Alexandr Dolgopolov,Kyle Edmund,0.9006095019554665,1
2015,R128,Ivo Karlovic,Elias Ymer,0.78988401749276,1
2015,R128,Fernando Verdasco,Martin Klizan,0.6668092706459787,1
2015,R128,Nicolas Mahut,Filip Krajinovic,0.751788501975002,1
2015,R128,Stan Wawrinka,Joao Sousa,0.8214759136957948,1
2015,R128,Tomas Berdych,Jeremy Chardy,0.7844854628836768,1
2015,R128,Lukas Rosol,Ernests Gulbis,0.4196531278508176,0
2015,R128,Pablo Andujar,Guillermo Garcia-Lopez,0.2414549625539933,0
2015,R128,Leonardo Mayer,Thanasi Kokkinakis,0.5995379908385209,1
2016,QF,Roger Federer,Marin Cilic,0.8257032865728767,1
2016,QF,Tomas Berdych,Lucas Pouille,0.8472414816705731,1
2016,R128,Roger Federer,Guido Pella,0.9741731700748985,1
2016,R128,Marcel Granollers,Victor Estrella Burgos,0.4949744995175471,0
2016,R64,Alexander Zverev,Mikhail Youzhny,0.7287049086540074,1
2016,R64,Tomas Berdych,Benjamin Becker,0.8182255490464226,1
2016,R128,John Isner,Marcos Baghdatis,0.6252190231719728,1
2016,R128,Matthew Barton,Albano Olivetti,0.6032190169572587,1
2016,R128,Grigor Dimitrov,Bjorn Fratangelo,0.808256022957338,1
2016,R128,Gilles Simon,Janko Tipsarevic,0.6571882747406327,1
2016,R128,Novak Djokovic,James Ward,0.9918548345145171,1
2016,R128,Jiri Vesely,Igor Sijsling,0.6313947968573753,1
2016,R64,Pierre-Hugues Herbert,Damir Dzumhur,0.4543557752640333,0
2016,R64,Nicolas Mahut,David Ferrer,0.41787805984149506,0
2016,R128,Alexander Zverev,Paul-Henri Mathieu,0.7730288617275106,1
2016,R128,Mikhail Youzhny,Horacio Zeballos,0.8045470618987104,1
2016,R128,Nicolas Mahut,Brydan Klein,0.8682349632972134,1
2016,R128,David Ferrer,Dudi Sela,0.7796989790963645,1
2016,R128,Marcus Willis,Ricardas Berankis,0.5703465820143576,1
2016,R128,Albert Ramos-Vinolas,Vasek Pospisil,0.5431554235939003,1
2016,R128,Viktor Troicki,Tristan Lamasine,0.8008798944102404,1
2016,R128,Jeremy Chardy,Gael Monfils,0.28895318618908095,0
